datetime,from_institution,to_institution,amount,transaction_type
2024-11-14 22:44:00,INST0013,INST0332,96.78,settlement
2024-11-14 06:32:00,INST0221,INST0158,9.89,settlement
2024-11-14 10:20:00,INST0086,INST0070,1.05,settlement
2024-11-14 19:19:00,INST0093,INST0073,12.33,payment
2024-11-14 10:41:00,INST0052,INST0085,11.44,collateral
2024-11-14 20:40:00,INST0361,INST0206,19.25,settlement
2024-11-14 05:23:00,INST0056,INST0076,18.26,payment
2024-11-14 18:16:00,INST0133,INST0417,2.33,payment
2024-11-14 18:50:00,INST0055,INST0041,4.37,settlement
2024-11-14 11:10:00,INST0207,INST0171,4.6,collateral
2024-11-14 03:28:00,INST0169,INST0356,4.28,collateral
2024-11-14 13:45:00,INST0398,INST0200,0.23,collateral
2024-11-14 13:19:00,INST0315,INST0287,2.81,settlement
2024-11-14 00:53:00,INST0435,INST0309,3.14,collateral
2024-11-14 13:09:00,INST0307,INST0336,21.72,settlement
2024-11-14 15:23:00,INST0262,INST0475,20.11,derivative
2024-11-14 04:03:00,INST0347,INST0499,2.55,repo
2024-11-14 22:57:00,INST0496,INST0374,1.79,settlement
2024-11-14 00:25:00,INST0051,INST0147,4.96,settlement
2024-11-14 05:32:00,INST0052,INST0154,40.73,settlement
2024-11-14 16:36:00,INST0257,INST0485,9.48,collateral
2024-11-14 01:38:00,INST0319,INST0149,5.12,repo
2024-11-14 13:38:00,INST0338,INST0299,2.61,payment
2024-11-14 03:35:00,INST0295,INST0374,50.43,derivative
2024-11-14 15:04:00,INST0290,INST0066,6.23,settlement
2024-11-14 18:03:00,INST0031,INST0133,15.5,collateral
2024-11-14 07:42:00,INST0254,INST0050,32.89,payment
2024-11-14 17:39:00,INST0217,INST0130,10.31,repo
2024-11-14 22:34:00,INST0028,INST0449,1.03,repo
2024-11-14 16:20:00,INST0461,INST0271,2.18,repo
2024-11-14 06:38:00,INST0276,INST0476,1.45,payment
2024-11-14 15:39:00,INST0052,INST0073,2.18,repo
2024-11-14 06:42:00,INST0404,INST0020,68.51,collateral
2024-11-14 10:04:00,INST0278,INST0381,4.41,repo
2024-11-14 22:53:00,INST0369,INST0355,25.17,derivative
2024-11-14 23:48:00,INST0320,INST0175,87.89,settlement
2024-11-14 18:28:00,INST0129,INST0492,2.69,settlement
2024-11-14 07:36:00,INST0329,INST0488,51.79,payment
2024-11-14 23:48:00,INST0381,INST0462,14.27,repo
2024-11-14 07:32:00,INST0403,INST0253,58.92,settlement
2024-11-14 08:57:00,INST0002,INST0444,35.74,payment
2024-11-14 05:41:00,INST0047,INST0132,0.74,settlement
2024-11-14 23:43:00,INST0465,INST0462,46.31,repo
2024-11-14 09:40:00,INST0331,INST0482,0.33,derivative
2024-11-14 08:49:00,INST0155,INST0064,1.94,payment
2024-11-14 04:59:00,INST0069,INST0483,0.8,settlement
2024-11-14 12:23:00,INST0008,INST0018,3.1,derivative
2024-11-14 22:58:00,INST0280,INST0193,7.76,settlement
2024-11-14 08:35:00,INST0356,INST0098,4.69,settlement
2024-11-14 19:14:00,INST0249,INST0269,4.39,payment
2024-11-14 02:04:00,INST0153,INST0440,7.83,settlement
2024-11-14 20:18:00,INST0461,INST0146,7.64,repo
2024-11-14 15:14:00,INST0204,INST0240,0.32,collateral
2024-11-14 02:45:00,INST0087,INST0360,29.84,collateral
2024-11-14 10:56:00,INST0322,INST0129,27.81,payment
2024-11-14 06:55:00,INST0215,INST0036,11.7,repo
2024-11-14 07:09:00,INST0045,INST0091,53.27,collateral
2024-11-14 14:36:00,INST0060,INST0374,10.87,derivative
2024-11-14 15:51:00,INST0490,INST0079,0.66,collateral
2024-11-14 03:29:00,INST0357,INST0359,2.08,repo
2024-11-14 10:40:00,INST0141,INST0025,1691.83,settlement
2024-11-14 01:49:00,INST0365,INST0105,12.5,payment
2024-11-14 16:17:00,INST0171,INST0466,5.07,repo
2024-11-14 04:31:00,INST0064,INST0439,8.58,repo
2024-11-14 12:36:00,INST0108,INST0139,27.71,payment
2024-11-14 10:16:00,INST0429,INST0464,0.24,repo
2024-11-14 12:12:00,INST0060,INST0117,4.2,settlement
2024-11-14 21:59:00,INST0368,INST0364,4.13,payment
2024-11-14 01:58:00,INST0053,INST0412,29.5,collateral
2024-11-14 04:08:00,INST0283,INST0485,34.15,derivative
2024-11-14 01:37:00,INST0315,INST0259,3.66,settlement
2024-11-14 07:13:00,INST0078,INST0075,1.46,payment
2024-11-14 08:42:00,INST0450,INST0238,6.04,payment
2024-11-14 06:41:00,INST0165,INST0404,1.34,payment
2024-11-14 15:10:00,INST0264,INST0210,81.02,payment
2024-11-14 01:26:00,INST0318,INST0153,2.17,settlement
2024-11-14 06:49:00,INST0072,INST0258,23.16,repo
2024-11-14 04:36:00,INST0141,INST0172,1.16,payment
2024-11-14 19:28:00,INST0190,INST0424,1.26,payment
2024-11-14 17:46:00,INST0346,INST0351,1052.6,settlement
2024-11-14 12:31:00,INST0172,INST0171,17.71,derivative
2024-11-14 03:24:00,INST0320,INST0369,2.1,settlement
2024-11-14 20:09:00,INST0463,INST0448,12.65,payment
2024-11-14 06:46:00,INST0243,INST0263,31.24,repo
2024-11-14 14:52:00,INST0368,INST0152,25.43,derivative
2024-11-14 23:25:00,INST0215,INST0399,1.39,collateral
2024-11-14 04:33:00,INST0469,INST0382,59.22,payment
2024-11-14 19:53:00,INST0431,INST0029,7.31,repo
2024-11-14 05:56:00,INST0458,INST0179,2.97,collateral
2024-11-14 22:52:00,INST0064,INST0054,3.35,payment
2024-11-14 06:05:00,INST0306,INST0389,6.05,collateral
2024-11-14 10:24:00,INST0204,INST0439,14.69,payment
2024-11-14 22:35:00,INST0415,INST0201,6.62,repo
2024-11-14 14:48:00,INST0351,INST0173,4.85,derivative
2024-11-14 02:07:00,INST0054,INST0109,17.8,collateral
2024-11-14 19:09:00,INST0485,INST0425,13.38,settlement
2024-11-14 02:00:00,INST0324,INST0275,0.35,derivative
2024-11-14 17:40:00,INST0139,INST0087,0.48,settlement
2024-11-14 08:28:00,INST0344,INST0167,15.87,settlement
2024-11-14 22:53:00,INST0318,INST0205,50.34,collateral
2024-11-14 01:51:00,INST0184,INST0149,3.08,collateral
2024-11-14 08:34:00,INST0257,INST0166,0.27,collateral
2024-11-14 19:32:00,INST0266,INST0454,6.23,collateral
2024-11-14 12:36:00,INST0439,INST0421,38.5,payment
2024-11-14 18:50:00,INST0026,INST0157,4.39,settlement
2024-11-14 16:34:00,INST0281,INST0244,17.27,derivative
2024-11-14 18:18:00,INST0492,INST0311,0.73,derivative
2024-11-14 09:49:00,INST0319,INST0328,1.97,derivative
2024-11-14 12:02:00,INST0144,INST0433,20.98,payment
2024-11-14 18:48:00,INST0075,INST0404,2.34,repo
2024-11-14 20:23:00,INST0477,INST0018,7.1,derivative
2024-11-14 11:43:00,INST0306,INST0158,0.82,payment
2024-11-14 18:33:00,INST0330,INST0068,135.08,payment
2024-11-14 05:58:00,INST0294,INST0317,8.61,payment
2024-11-14 14:31:00,INST0001,INST0408,57.6,repo
2024-11-14 16:56:00,INST0100,INST0027,3.72,derivative
2024-11-14 00:10:00,INST0047,INST0169,13.96,settlement
2024-11-14 06:12:00,INST0497,INST0297,0.12,settlement
2024-11-14 14:03:00,INST0489,INST0199,3.22,repo
2024-11-14 15:37:00,INST0177,INST0073,0.42,derivative
2024-11-14 17:19:00,INST0070,INST0181,13.68,settlement
2024-11-14 22:28:00,INST0052,INST0362,1.52,settlement
2024-11-14 07:09:00,INST0302,INST0324,32.62,payment
2024-11-14 04:44:00,INST0192,INST0113,21.01,settlement
2024-11-14 16:50:00,INST0184,INST0267,15.07,derivative
2024-11-14 09:48:00,INST0134,INST0395,81.96,payment
2024-11-14 15:17:00,INST0041,INST0217,16.13,settlement
2024-11-14 04:42:00,INST0091,INST0071,2.61,payment
2024-11-14 23:53:00,INST0424,INST0058,21.37,payment
2024-11-14 09:41:00,INST0391,INST0428,1.13,collateral
2024-11-14 11:00:00,INST0140,INST0159,95.45,derivative
2024-11-14 13:44:00,INST0075,INST0347,2.95,collateral
2024-11-14 12:53:00,INST0038,INST0010,20.14,payment
2024-11-14 15:06:00,INST0274,INST0048,33.07,payment
2024-11-14 15:43:00,INST0127,INST0456,0.24,repo
2024-11-14 07:00:00,INST0298,INST0434,31.65,repo
2024-11-14 03:45:00,INST0482,INST0318,6.17,collateral
2024-11-14 00:28:00,INST0156,INST0325,10.82,repo
2024-11-14 05:03:00,INST0098,INST0444,3.07,repo
2024-11-14 20:11:00,INST0158,INST0021,5.67,settlement
2024-11-14 00:18:00,INST0482,INST0346,21.86,collateral
2024-11-14 03:10:00,INST0156,INST0474,36.36,payment
2024-11-14 10:27:00,INST0039,INST0228,13.16,derivative
2024-11-14 20:48:00,INST0493,INST0363,1.22,settlement
2024-11-14 02:17:00,INST0159,INST0103,1.21,repo
2024-11-14 02:10:00,INST0173,INST0187,70.97,payment
2024-11-14 07:05:00,INST0308,INST0009,12.76,collateral
2024-11-14 13:34:00,INST0468,INST0082,1.16,derivative
2024-11-14 14:28:00,INST0447,INST0218,2.77,repo
2024-11-14 12:57:00,INST0177,INST0197,113.73,collateral
2024-11-14 21:12:00,INST0313,INST0496,11.6,derivative
2024-11-14 04:02:00,INST0196,INST0124,332.94,settlement
2024-11-14 23:06:00,INST0292,INST0145,8.59,derivative
2024-11-14 06:05:00,INST0209,INST0260,10.63,collateral
2024-11-14 21:38:00,INST0453,INST0299,5.13,derivative
2024-11-14 15:52:00,INST0001,INST0353,0.85,derivative
2024-11-14 12:07:00,INST0018,INST0035,5.12,collateral
2024-11-14 01:50:00,INST0476,INST0264,5.2,repo
2024-11-14 15:44:00,INST0322,INST0362,4.13,settlement
2024-11-14 04:17:00,INST0421,INST0117,15.88,derivative
2024-11-14 17:49:00,INST0410,INST0200,9.38,repo
2024-11-14 22:50:00,INST0119,INST0046,8.97,collateral
2024-11-14 10:49:00,INST0199,INST0144,0.44,settlement
2024-11-14 23:11:00,INST0015,INST0261,17.69,derivative
2024-11-14 20:12:00,INST0122,INST0073,18.61,collateral
2024-11-14 13:54:00,INST0320,INST0211,7.14,derivative
2024-11-14 22:42:00,INST0321,INST0370,6.12,collateral
2024-11-14 06:09:00,INST0230,INST0348,19.61,repo
2024-11-14 08:55:00,INST0128,INST0252,7.47,settlement
2024-11-14 19:10:00,INST0453,INST0303,2.49,settlement
2024-11-14 07:08:00,INST0333,INST0045,28.48,settlement
2024-11-14 12:04:00,INST0157,INST0486,21.69,payment
2024-11-14 20:18:00,INST0265,INST0207,2.36,derivative
2024-11-14 12:37:00,INST0207,INST0011,0.68,collateral
2024-11-14 14:16:00,INST0417,INST0467,3.94,settlement
2024-11-14 11:46:00,INST0473,INST0190,2.43,payment
2024-11-14 11:42:00,INST0360,INST0209,53.57,derivative
2024-11-14 02:58:00,INST0269,INST0086,31.98,repo
2024-11-14 23:37:00,INST0439,INST0454,96.13,repo
2024-11-14 07:40:00,INST0049,INST0103,5.47,collateral
2024-11-14 04:48:00,INST0389,INST0268,4.24,payment
2024-11-14 05:20:00,INST0174,INST0287,5.33,payment
2024-11-14 02:38:00,INST0443,INST0201,7.7,settlement
2024-11-14 13:03:00,INST0227,INST0139,0.72,repo
2024-11-14 01:19:00,INST0154,INST0376,28.36,collateral
2024-11-14 09:09:00,INST0076,INST0137,1.12,payment
2024-11-14 10:24:00,INST0355,INST0347,109.26,repo
2024-11-14 12:03:00,INST0080,INST0217,43.04,payment
2024-11-14 07:01:00,INST0132,INST0207,0.34,collateral
2024-11-14 14:10:00,INST0450,INST0369,12.85,payment
2024-11-14 12:44:00,INST0157,INST0238,4.72,repo
2024-11-14 22:13:00,INST0006,INST0493,34.55,collateral
2024-11-14 19:45:00,INST0037,INST0431,10.22,settlement
2024-11-14 06:29:00,INST0247,INST0388,42.88,derivative
2024-11-14 12:50:00,INST0146,INST0245,7.66,repo
2024-11-14 15:30:00,INST0370,INST0309,1.81,settlement
2024-11-14 09:49:00,INST0373,INST0247,1.24,settlement
2024-11-14 05:30:00,INST0382,INST0091,15.97,collateral
2024-11-14 05:54:00,INST0262,INST0160,7.88,payment
2024-11-14 20:26:00,INST0276,INST0342,1.43,repo
2024-11-14 04:48:00,INST0395,INST0471,103.46,payment
2024-11-14 13:06:00,INST0377,INST0259,2.49,settlement
2024-11-14 19:55:00,INST0082,INST0144,16.82,derivative
2024-11-14 14:38:00,INST0430,INST0284,0.33,repo
2024-11-14 21:53:00,INST0291,INST0308,89.46,collateral
2024-11-14 18:19:00,INST0431,INST0259,33.08,payment
2024-11-14 13:45:00,INST0355,INST0438,11.31,payment
2024-11-14 14:22:00,INST0283,INST0063,3.52,settlement
2024-11-14 23:00:00,INST0206,INST0494,4.16,payment
2024-11-14 17:27:00,INST0151,INST0468,3.95,payment
2024-11-14 04:20:00,INST0242,INST0427,2.85,settlement
2024-11-14 16:17:00,INST0406,INST0267,9.59,repo
2024-11-14 12:54:00,INST0267,INST0037,1.91,payment
2024-11-14 02:24:00,INST0082,INST0142,2.61,repo
2024-11-14 19:12:00,INST0178,INST0469,2.88,repo
2024-11-14 23:26:00,INST0323,INST0438,2.73,derivative
2024-11-14 05:01:00,INST0457,INST0163,89.06,payment
2024-11-14 11:50:00,INST0173,INST0135,0.52,payment
2024-11-14 23:30:00,INST0066,INST0258,1.83,payment
2024-11-14 14:49:00,INST0257,INST0216,4.01,collateral
2024-11-14 13:37:00,INST0248,INST0004,1.48,payment
2024-11-14 23:09:00,INST0193,INST0071,4.9,payment
2024-11-14 12:08:00,INST0340,INST0123,2.6,settlement
2024-11-14 11:49:00,INST0252,INST0016,19.66,repo
2024-11-14 02:13:00,INST0125,INST0345,5.76,derivative
2024-11-14 18:21:00,INST0416,INST0242,69.08,derivative
2024-11-14 06:20:00,INST0484,INST0199,24.22,settlement
2024-11-14 11:41:00,INST0151,INST0442,5.96,settlement
2024-11-14 18:01:00,INST0477,INST0035,13.69,settlement
2024-11-14 18:51:00,INST0160,INST0185,2.9,derivative
2024-11-14 11:53:00,INST0213,INST0113,6.61,derivative
2024-11-14 04:18:00,INST0309,INST0476,6.08,collateral
2024-11-14 10:54:00,INST0419,INST0440,2.64,payment
2024-11-14 10:50:00,INST0021,INST0030,66.02,collateral
2024-11-14 23:25:00,INST0045,INST0383,56.5,payment
2024-11-14 00:23:00,INST0330,INST0196,13.55,repo
2024-11-14 18:20:00,INST0285,INST0263,34.37,payment
2024-11-14 06:37:00,INST0292,INST0081,12.94,collateral
2024-11-14 02:21:00,INST0328,INST0491,8.92,derivative
2024-11-14 07:10:00,INST0270,INST0321,17.81,derivative
2024-11-14 15:03:00,INST0080,INST0485,5.28,collateral
2024-11-14 13:34:00,INST0087,INST0057,7.52,payment
2024-11-14 21:52:00,INST0384,INST0200,10.15,repo
2024-11-14 19:42:00,INST0023,INST0083,0.74,derivative
2024-11-14 16:56:00,INST0482,INST0359,22.09,settlement
2024-11-14 19:32:00,INST0437,INST0048,0.94,collateral
2024-11-14 13:55:00,INST0311,INST0202,18.28,collateral
2024-11-14 22:30:00,INST0337,INST0302,143.53,payment
2024-11-14 08:43:00,INST0283,INST0057,1.31,collateral
2024-11-14 12:51:00,INST0385,INST0283,1.68,settlement
2024-11-14 10:15:00,INST0045,INST0380,7.49,payment
2024-11-14 12:24:00,INST0286,INST0113,25.03,settlement
2024-11-14 09:37:00,INST0391,INST0328,13.1,collateral
2024-11-14 22:18:00,INST0101,INST0145,3.11,repo
2024-11-14 09:41:00,INST0118,INST0027,21.9,settlement
2024-11-14 17:47:00,INST0073,INST0221,7.64,repo
2024-11-14 12:27:00,INST0398,INST0138,5.68,collateral
2024-11-14 03:49:00,INST0375,INST0496,1.78,payment
2024-11-14 12:35:00,INST0169,INST0478,6.3,collateral
2024-11-14 00:38:00,INST0331,INST0040,4.18,repo
2024-11-14 11:28:00,INST0197,INST0158,29.61,payment
2024-11-14 13:01:00,INST0262,INST0253,5.67,repo
2024-11-14 15:59:00,INST0391,INST0396,2.78,payment
2024-11-14 12:54:00,INST0279,INST0081,76.42,derivative
2024-11-14 23:40:00,INST0050,INST0444,4.78,collateral
2024-11-14 14:18:00,INST0242,INST0117,0.1,payment
2024-11-14 04:29:00,INST0472,INST0278,24.47,payment
2024-11-14 15:12:00,INST0307,INST0255,8.61,settlement
2024-11-14 19:27:00,INST0007,INST0058,18.99,derivative
2024-11-14 09:25:00,INST0320,INST0405,17.59,derivative
2024-11-14 03:30:00,INST0431,INST0191,18.0,settlement
2024-11-14 20:25:00,INST0150,INST0448,53.01,collateral
2024-11-14 22:34:00,INST0161,INST0285,0.77,derivative
2024-11-14 17:27:00,INST0275,INST0137,8.43,settlement
2024-11-14 07:44:00,INST0288,INST0152,3.19,collateral
2024-11-14 16:17:00,INST0286,INST0012,5.43,repo
2024-11-14 11:29:00,INST0055,INST0423,28.09,collateral
2024-11-14 11:47:00,INST0457,INST0295,5.75,collateral
2024-11-14 06:35:00,INST0416,INST0441,2.93,repo
2024-11-14 20:27:00,INST0443,INST0034,30.86,collateral
2024-11-14 19:30:00,INST0368,INST0232,0.51,derivative
2024-11-14 02:22:00,INST0330,INST0068,6.71,derivative
2024-11-14 06:41:00,INST0477,INST0218,15.43,payment
2024-11-14 05:50:00,INST0011,INST0065,9.25,settlement
2024-11-14 06:38:00,INST0247,INST0447,2.56,repo
2024-11-14 22:40:00,INST0459,INST0047,3.89,repo
2024-11-14 19:31:00,INST0398,INST0318,1.92,collateral
2024-11-14 14:25:00,INST0106,INST0498,17.71,derivative
2024-11-14 11:37:00,INST0268,INST0238,1.05,repo
2024-11-14 15:06:00,INST0465,INST0210,31.81,collateral
2024-11-14 21:59:00,INST0274,INST0405,45.24,payment
2024-11-14 08:02:00,INST0247,INST0183,3.8,settlement
2024-11-14 20:36:00,INST0298,INST0222,32.35,payment
2024-11-14 14:49:00,INST0464,INST0328,6.08,derivative
2024-11-14 03:05:00,INST0323,INST0430,2.42,collateral
2024-11-14 13:13:00,INST0412,INST0249,0.69,collateral
2024-11-14 08:03:00,INST0421,INST0410,19.83,collateral
2024-11-14 03:02:00,INST0212,INST0026,27.37,settlement
2024-11-14 05:27:00,INST0302,INST0052,30.42,repo
2024-11-14 13:59:00,INST0315,INST0213,16.04,derivative
2024-11-14 16:44:00,INST0246,INST0084,11.49,repo
2024-11-14 06:11:00,INST0428,INST0427,21.42,settlement
2024-11-14 12:59:00,INST0415,INST0416,3.55,settlement
2024-11-14 06:04:00,INST0107,INST0500,66.41,repo
2024-11-14 05:19:00,INST0290,INST0212,10.45,derivative
2024-11-14 16:04:00,INST0100,INST0216,37.01,derivative
2024-11-14 01:27:00,INST0387,INST0065,1.61,payment
2024-11-14 14:10:00,INST0243,INST0285,0.52,derivative
2024-11-14 11:27:00,INST0217,INST0235,3.66,payment
2024-11-14 23:45:00,INST0300,INST0045,3.25,collateral
2024-11-14 02:10:00,INST0240,INST0413,0.58,payment
2024-11-14 06:43:00,INST0317,INST0424,30.98,derivative
2024-11-14 21:22:00,INST0394,INST0301,1.04,collateral
2024-11-14 08:24:00,INST0150,INST0041,8.54,repo
2024-11-14 11:02:00,INST0014,INST0250,5.84,payment
2024-11-14 11:58:00,INST0001,INST0221,15.82,repo
2024-11-14 06:03:00,INST0085,INST0281,30.32,collateral
2024-11-14 11:30:00,INST0017,INST0134,7.37,collateral
2024-11-14 12:34:00,INST0356,INST0335,1.29,derivative
2024-11-14 19:11:00,INST0442,INST0410,7.5,collateral
2024-11-14 23:03:00,INST0077,INST0078,4.24,settlement
2024-11-14 11:46:00,INST0010,INST0394,40.2,repo
2024-11-14 20:28:00,INST0348,INST0320,5.28,repo
2024-11-14 09:17:00,INST0157,INST0329,23.09,payment
2024-11-14 02:32:00,INST0070,INST0327,62.98,payment
2024-11-14 06:58:00,INST0338,INST0482,6.51,payment
2024-11-14 00:45:00,INST0147,INST0485,0.47,settlement
2024-11-14 14:54:00,INST0194,INST0376,1.66,derivative
2024-11-14 15:01:00,INST0473,INST0089,1.66,payment
2024-11-14 13:33:00,INST0144,INST0428,6.14,repo
2024-11-14 21:51:00,INST0242,INST0329,11.47,payment
2024-11-14 03:51:00,INST0368,INST0457,0.71,derivative
2024-11-14 04:07:00,INST0251,INST0313,9.41,repo
2024-11-14 15:06:00,INST0042,INST0490,16.07,repo
2024-11-14 08:24:00,INST0076,INST0121,23.08,payment
2024-11-14 07:56:00,INST0357,INST0176,17.1,derivative
2024-11-14 19:38:00,INST0204,INST0413,28.79,collateral
2024-11-14 13:42:00,INST0277,INST0002,5.18,payment
2024-11-14 21:06:00,INST0213,INST0184,0.31,derivative
2024-11-14 13:44:00,INST0426,INST0116,1.27,repo
2024-11-14 01:34:00,INST0084,INST0086,4.37,settlement
2024-11-14 21:01:00,INST0193,INST0443,15.73,payment
2024-11-14 00:45:00,INST0072,INST0052,6.79,settlement
2024-11-14 18:59:00,INST0358,INST0187,49.78,payment
2024-11-14 19:36:00,INST0196,INST0426,2.07,settlement
2024-11-14 06:57:00,INST0134,INST0249,1.63,derivative
2024-11-14 02:44:00,INST0151,INST0272,1.03,derivative
2024-11-14 21:48:00,INST0137,INST0204,86.66,payment
2024-11-14 22:28:00,INST0286,INST0075,2.38,collateral
2024-11-14 18:44:00,INST0155,INST0008,25.93,repo
2024-11-14 09:19:00,INST0439,INST0155,5.24,settlement
2024-11-14 21:29:00,INST0146,INST0409,33.33,payment
2024-11-14 13:54:00,INST0422,INST0189,1.49,repo
2024-11-14 12:11:00,INST0198,INST0046,5.36,derivative
2024-11-14 07:37:00,INST0045,INST0114,21.73,settlement
2024-11-14 11:00:00,INST0480,INST0093,0.93,derivative
2024-11-14 15:51:00,INST0059,INST0470,28.05,derivative
2024-11-14 06:08:00,INST0197,INST0043,49.59,payment
2024-11-14 10:54:00,INST0412,INST0053,3.43,repo
2024-11-14 17:29:00,INST0413,INST0258,7.54,payment
2024-11-14 21:02:00,INST0077,INST0194,3.5,repo
2024-11-14 21:04:00,INST0447,INST0356,6.97,collateral
2024-11-14 07:54:00,INST0374,INST0059,0.94,derivative
2024-11-14 21:03:00,INST0269,INST0275,14.84,settlement
2024-11-14 10:40:00,INST0309,INST0010,3.01,collateral
2024-11-14 21:57:00,INST0262,INST0045,38.24,repo
2024-11-14 19:55:00,INST0241,INST0429,111.5,settlement
2024-11-14 00:17:00,INST0043,INST0308,21.51,settlement
2024-11-14 02:35:00,INST0067,INST0400,13.2,payment
2024-11-14 11:10:00,INST0188,INST0300,23.01,payment
2024-11-14 02:48:00,INST0245,INST0117,87.01,payment
2024-11-14 11:55:00,INST0282,INST0225,15.3,repo
2024-11-14 05:17:00,INST0211,INST0252,8.45,settlement
2024-11-14 12:59:00,INST0056,INST0081,22.46,derivative
2024-11-14 22:15:00,INST0172,INST0373,13.43,payment
2024-11-14 09:07:00,INST0492,INST0434,16.88,derivative
2024-11-14 11:51:00,INST0028,INST0050,0.92,derivative
2024-11-14 20:45:00,INST0451,INST0298,79.76,derivative
2024-11-14 08:37:00,INST0096,INST0082,8.33,settlement
2024-11-14 08:50:00,INST0092,INST0354,2.2,collateral
2024-11-14 22:47:00,INST0439,INST0135,0.9,payment
2024-11-14 11:36:00,INST0205,INST0222,75.46,payment
2024-11-14 04:03:00,INST0323,INST0091,11.93,settlement
2024-11-14 12:44:00,INST0449,INST0303,22.0,repo
2024-11-14 12:04:00,INST0346,INST0143,1.94,derivative
2024-11-14 05:22:00,INST0283,INST0097,4.89,derivative
2024-11-14 22:37:00,INST0412,INST0451,47.62,collateral
2024-11-14 05:51:00,INST0061,INST0151,1.46,settlement
2024-11-14 22:30:00,INST0039,INST0408,2.04,payment
2024-11-14 12:47:00,INST0088,INST0144,50.67,collateral
2024-11-14 02:32:00,INST0032,INST0400,5.46,collateral
2024-11-14 20:02:00,INST0090,INST0029,23.8,derivative
2024-11-14 14:32:00,INST0283,INST0212,1.16,payment
2024-11-14 03:12:00,INST0002,INST0270,50.99,repo
2024-11-14 22:19:00,INST0175,INST0115,133.73,derivative
2024-11-14 04:16:00,INST0227,INST0442,29.77,settlement
2024-11-14 22:22:00,INST0080,INST0464,3.61,payment
2024-11-14 13:23:00,INST0238,INST0031,8.23,settlement
2024-11-14 18:11:00,INST0292,INST0393,0.67,collateral
2024-11-14 15:46:00,INST0162,INST0245,5.8,payment
